sample	Minutes	Temperature	Lifestyle	Identification	OD_avg	Genus
TS-001	4440	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00212499999999999	Apiotrichum
TS-001	4440	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4470	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00262499999999999	Apiotrichum
TS-001	4470	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4500	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00237499999999999	Apiotrichum
TS-001	4500	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4530	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00275	Apiotrichum
TS-001	4530	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4560	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00212499999999999	Apiotrichum
TS-001	4560	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4590	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0025	Apiotrichum
TS-001	4590	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4620	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0025	Apiotrichum
TS-001	4620	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4650	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00262499999999999	Apiotrichum
TS-001	4650	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4680	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00287499999999999	Apiotrichum
TS-001	4680	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4710	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00287499999999999	Apiotrichum
TS-001	4710	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4740	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00262499999999999	Apiotrichum
TS-001	4740	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4770	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	4770	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4800	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00337499999999999	Apiotrichum
TS-001	4800	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4830	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00337499999999999	Apiotrichum
TS-001	4830	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4860	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00325	Apiotrichum
TS-001	4860	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4890	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00325	Apiotrichum
TS-001	4890	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4920	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0035	Apiotrichum
TS-001	4920	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4950	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00375	Apiotrichum
TS-001	4950	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	4980	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0035	Apiotrichum
TS-001	4980	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5010	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5010	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5040	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00362499999999999	Apiotrichum
TS-001	5040	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5070	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00337499999999999	Apiotrichum
TS-001	5070	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5100	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00325	Apiotrichum
TS-001	5100	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5130	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00375	Apiotrichum
TS-001	5130	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5160	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5160	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5190	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0035	Apiotrichum
TS-001	5190	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5220	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00362499999999999	Apiotrichum
TS-001	5220	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5250	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5250	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5280	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00337499999999999	Apiotrichum
TS-001	5280	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5310	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5310	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5340	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5340	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5370	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5370	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5400	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5400	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5430	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00287499999999999	Apiotrichum
TS-001	5430	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5460	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5460	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5490	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00287499999999999	Apiotrichum
TS-001	5490	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5520	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5520	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5550	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5550	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5580	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5580	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5610	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5610	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5640	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5640	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5670	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0035	Apiotrichum
TS-001	5670	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5700	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5700	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5730	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5730	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5760	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00287499999999999	Apiotrichum
TS-001	5760	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5790	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00325	Apiotrichum
TS-001	5790	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5820	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00337499999999999	Apiotrichum
TS-001	5820	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5850	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00337499999999999	Apiotrichum
TS-001	5850	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5880	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00325	Apiotrichum
TS-001	5880	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5910	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00312499999999999	Apiotrichum
TS-001	5910	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5940	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5940	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	5970	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	5970	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6000	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	6000	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6030	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00325	Apiotrichum
TS-001	6030	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6060	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00287499999999999	Apiotrichum
TS-001	6060	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6090	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	6090	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6120	33 °C	Environmental	Apiotrichum akiyoshidainum	0.003	Apiotrichum
TS-001	6120	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6150	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00275	Apiotrichum
TS-001	6150	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6180	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00212499999999999	Apiotrichum
TS-001	6180	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6210	33 °C	Environmental	Apiotrichum akiyoshidainum	0.002	Apiotrichum
TS-001	6210	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6240	33 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	6240	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6270	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	6270	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6300	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6300	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6330	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	6330	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6360	33 °C	Environmental	Apiotrichum akiyoshidainum	5e-04	Apiotrichum
TS-001	6360	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6390	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000375000000000014	Apiotrichum
TS-001	6390	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6420	33 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6420	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6450	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	6450	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6480	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	6480	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6510	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6510	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6540	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6540	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6570	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6570	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6600	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	6600	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6630	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	6630	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6660	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	6660	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6690	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	6690	37 °C	Environmental	Apiotrichum akiyoshidainum	0	Apiotrichum
TS-001	6720	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6720	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	6750	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6750	37 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	6780	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	6780	37 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	6810	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	6810	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	6840	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	6840	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	6870	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	6870	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	6900	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	6900	37 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	6930	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112500000000001	Apiotrichum
TS-001	6930	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	6960	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6960	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	6990	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	6990	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7020	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7020	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00175	Apiotrichum
TS-001	7050	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7050	37 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	7080	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	7080	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	7110	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	7110	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137499999999999	Apiotrichum
TS-001	7140	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7140	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00162500000000002	Apiotrichum
TS-001	7170	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7170	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137499999999999	Apiotrichum
TS-001	7200	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000874999999999987	Apiotrichum
TS-001	7200	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137499999999999	Apiotrichum
TS-001	7230	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	7230	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00162500000000002	Apiotrichum
TS-001	7260	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	7260	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7290	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000625000000000014	Apiotrichum
TS-001	7290	37 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	7320	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7320	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	7350	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7350	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7380	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	7380	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7410	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7410	37 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7440	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7440	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112500000000001	Apiotrichum
TS-001	7470	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	7470	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7500	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000375000000000014	Apiotrichum
TS-001	7500	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	7530	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	7530	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7560	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	7560	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	7590	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	7590	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112500000000001	Apiotrichum
TS-001	7620	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7620	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7650	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7650	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112500000000001	Apiotrichum
TS-001	7680	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7680	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7710	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	7710	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7740	33 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7740	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7770	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	7770	37 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	7800	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000624999999999987	Apiotrichum
TS-001	7800	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00162499999999999	Apiotrichum
TS-001	7830	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7830	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000625000000000014	Apiotrichum
TS-001	7860	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	7860	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	7890	33 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7890	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	7920	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000875000000000015	Apiotrichum
TS-001	7920	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00112499999999999	Apiotrichum
TS-001	7950	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000375000000000014	Apiotrichum
TS-001	7950	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137499999999999	Apiotrichum
TS-001	7980	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000874999999999987	Apiotrichum
TS-001	7980	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000874999999999987	Apiotrichum
TS-001	8010	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000375000000000014	Apiotrichum
TS-001	8010	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00137500000000002	Apiotrichum
TS-001	8040	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	8040	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
TS-001	8070	33 °C	Environmental	Apiotrichum akiyoshidainum	5e-04	Apiotrichum
TS-001	8070	37 °C	Environmental	Apiotrichum akiyoshidainum	0.0015	Apiotrichum
TS-001	8100	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000750000000000001	Apiotrichum
TS-001	8100	37 °C	Environmental	Apiotrichum akiyoshidainum	0.000874999999999987	Apiotrichum
TS-001	8130	33 °C	Environmental	Apiotrichum akiyoshidainum	5e-04	Apiotrichum
TS-001	8130	37 °C	Environmental	Apiotrichum akiyoshidainum	0.001	Apiotrichum
TS-001	8160	33 °C	Environmental	Apiotrichum akiyoshidainum	0.000625000000000014	Apiotrichum
TS-001	8160	37 °C	Environmental	Apiotrichum akiyoshidainum	0.00125	Apiotrichum
